Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEM WBID = 1558F | 1558G | 1558H | 1558I | 1558IA ACTIVITY START DATE TIME =  FROM:  01/01/2015 TO:   DEP ANALYTE GROUP = Biological DEP ANALYTE NAME - UNIT = Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on JUNE 13, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"DEP Latitude"|"DEP Longitude"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"E5-A-23-03"|"27.865609988"|"-82.59307"|"1558F"|"E5A2331059S"|"Sample"|"05/10/2023 10:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.337"|"m"|""|""|""|"13559913"|"Chlorophyll a- uncorrected"|"2.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-23-03"|"28.022599988"|"-82.6652"|"1558IA"|"E1A2331031S"|"Sample"|"05/23/2023 10:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.289"|"m"|""|""|""|"13560462"|"Chlorophyll a- corrected"|"2.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-23-03"|"28.022599988"|"-82.6652"|"1558IA"|"E1A2331031S"|"Sample"|"05/23/2023 10:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.289"|"m"|""|""|""|"13560463"|"Chlorophyll a- uncorrected"|"2.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-23-03"|"27.846929988"|"-82.59252"|"1558F"|"E5B2331140S"|"Sample"|"05/10/2023 11:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.365"|"m"|""|""|""|"13559924"|"Chlorophyll a- corrected"|"2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-23-03"|"27.846929988"|"-82.59252"|"1558F"|"E5B2331140S"|"Sample"|"05/10/2023 11:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.365"|"m"|""|""|""|"13559925"|"Chlorophyll a- uncorrected"|"2.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-23-01"|"27.938789988"|"-82.72341"|"1558H"|"E2B2310937S"|"Sample"|"02/09/2023 09:37:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.323"|"m"|""|""|""|"13557158"|"Chlorophyll a- corrected"|"4.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-23-01"|"27.938789988"|"-82.72341"|"1558H"|"E2B2310937S"|"Sample"|"02/09/2023 09:37:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.323"|"m"|""|""|""|"13557159"|"Chlorophyll a- uncorrected"|"6.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-B-23-03"|"27.902759988"|"-82.61332"|"1558G"|"E4B2331102S"|"Sample"|"05/11/2023 11:02:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.337"|"m"|""|""|""|"13560044"|"Chlorophyll a- corrected"|"5.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-B-23-03"|"27.902759988"|"-82.61332"|"1558G"|"E4B2331102S"|"Sample"|"05/11/2023 11:02:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.337"|"m"|""|""|""|"13560045"|"Chlorophyll a- uncorrected"|"8.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-23-01"|"27.937049988"|"-82.71836"|"1558H"|"E2D2310911S"|"Sample"|"02/09/2023 09:11:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.325"|"m"|""|""|""|"13557146"|"Chlorophyll a- corrected"|"4.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-23-01"|"27.937049988"|"-82.71836"|"1558H"|"E2D2310911S"|"Sample"|"02/09/2023 09:11:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.325"|"m"|""|""|""|"13557147"|"Chlorophyll a- uncorrected"|"4.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-23-01"|"27.931269988"|"-82.63639"|"1558H"|"E3D2311052S"|"Sample"|"02/07/2023 10:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.303"|"m"|""|""|""|"13556948"|"Chlorophyll a- corrected"|"1.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-23-01"|"27.931269988"|"-82.63639"|"1558H"|"E3D2311052S"|"Sample"|"02/07/2023 10:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.303"|"m"|""|""|""|"13556949"|"Chlorophyll a- uncorrected"|"1.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-23-02"|"27.855949988"|"-82.5972"|"1558F"|"E5A2321120S"|"Sample"|"03/29/2023 11:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.309"|"m"|""|""|""|"13558449"|"Chlorophyll a- corrected"|"2.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-23-02"|"27.855949988"|"-82.5972"|"1558F"|"E5A2321120S"|"Sample"|"03/29/2023 11:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.309"|"m"|""|""|""|"13558450"|"Chlorophyll a- uncorrected"|"4.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-C-23-01"|"27.862399988"|"-82.59462"|"1558F"|"E5C2311157S"|"Sample"|"02/13/2023 11:57:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.32"|"m"|""|""|""|"13557370"|"Chlorophyll a- corrected"|"1.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-C-23-01"|"27.862399988"|"-82.59462"|"1558F"|"E5C2311157S"|"Sample"|"02/13/2023 11:57:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.32"|"m"|""|""|""|"13557371"|"Chlorophyll a- uncorrected"|"2.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-23-02"|"27.906199988"|"-82.61791"|"1558G"|"E4C2320959S"|"Sample"|"03/30/2023 09:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.273"|"m"|""|""|""|"13558642"|"Chlorophyll a- corrected"|"7.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-23-02"|"27.906199988"|"-82.61791"|"1558G"|"E4C2320959S"|"Sample"|"03/30/2023 09:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.273"|"m"|""|""|""|"13558643"|"Chlorophyll a- uncorrected"|"11"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-23-02"|"27.840569988"|"-82.57812"|"1558F"|"E5B2321024S"|"Sample"|"03/29/2023 10:24:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.307"|"m"|""|""|""|"13558401"|"Chlorophyll a- corrected"|"2.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-23-02"|"27.840569988"|"-82.57812"|"1558F"|"E5B2321024S"|"Sample"|"03/29/2023 10:24:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.307"|"m"|""|""|""|"13558402"|"Chlorophyll a- uncorrected"|"4.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-C-23-03"|"27.930629988"|"-82.70487"|"1558H"|"E2C2331240S"|"Sample"|"05/23/2023 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.305"|"m"|""|""|""|"13560522"|"Chlorophyll a- corrected"|"14.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-C-23-03"|"27.930629988"|"-82.70487"|"1558H"|"E2C2331240S"|"Sample"|"05/23/2023 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.305"|"m"|""|""|""|"13560523"|"Chlorophyll a- uncorrected"|"15.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-23-03"|"27.892619988"|"-82.62089"|"1558G"|"E4C2331134S"|"Sample"|"05/11/2023 11:34:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"13560083"|"Chlorophyll a- corrected"|"5.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-23-03"|"27.892619988"|"-82.62089"|"1558G"|"E4C2331134S"|"Sample"|"05/11/2023 11:34:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"13560084"|"Chlorophyll a- uncorrected"|"6.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-C-23-03"|"27.843619988"|"-82.57797"|"1558F"|"E5C2331206S"|"Sample"|"05/10/2023 12:06:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.329"|"m"|""|""|""|"13559936"|"Chlorophyll a- corrected"|"1.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-C-23-03"|"27.843619988"|"-82.57797"|"1558F"|"E5C2331206S"|"Sample"|"05/10/2023 12:06:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.329"|"m"|""|""|""|"13559937"|"Chlorophyll a- uncorrected"|"2.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-23-03"|"27.958109988"|"-82.7094"|"1558H"|"E2B2331340S"|"Sample"|"05/23/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.278"|"m"|""|""|""|"13560546"|"Chlorophyll a- corrected"|"2.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-23-03"|"27.958109988"|"-82.7094"|"1558H"|"E2B2331340S"|"Sample"|"05/23/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.278"|"m"|""|""|""|"13560547"|"Chlorophyll a- uncorrected"|"3.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-23-03"|"27.959969988"|"-82.68443"|"1558H"|"E2D2331206S"|"Sample"|"05/23/2023 12:06:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.35"|"m"|""|""|""|"13560510"|"Chlorophyll a- corrected"|"17.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-23-03"|"27.959969988"|"-82.68443"|"1558H"|"E2D2331206S"|"Sample"|"05/23/2023 12:06:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.35"|"m"|""|""|""|"13560511"|"Chlorophyll a- uncorrected"|"18.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-D-23-02"|"27.880429988"|"-82.60115"|"1558G"|"E4D2320937S"|"Sample"|"03/30/2023 09:37:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"1.784"|"m"|""|""|""|"13558630"|"Chlorophyll a- corrected"|"4.4"|""|"ug/L"|"0.5"|"0.5"|"J"|"Total"|"E54357"|"J - QC samples exceeded precision limits"|""
"21FLPDEM"|"E4-D-23-02"|"27.880429988"|"-82.60115"|"1558G"|"E4D2320937S"|"Sample"|"03/30/2023 09:37:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"1.784"|"m"|""|""|""|"13558631"|"Chlorophyll a- uncorrected"|"5.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-D-23-01"|"27.890579988"|"-82.61562"|"1558G"|"E4D2311246S"|"Sample"|"02/07/2023 12:46:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.352"|"m"|""|""|""|"13556972"|"Chlorophyll a- corrected"|"1.5"|""|"ug/L"|"0.5"|"0.5"|"J"|"Total"|"E54357"|"The Absolute Difference between the duplicate results is less than or equal to the LOD; data not qualified."|""
"21FLPDEM"|"E4-D-23-01"|"27.890579988"|"-82.61562"|"1558G"|"E4D2311246S"|"Sample"|"02/07/2023 12:46:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.352"|"m"|""|""|""|"13556973"|"Chlorophyll a- uncorrected"|"1.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-23-02"|"27.975629988"|"-82.68199"|"1558I"|"E1A2321207S"|"Sample"|"03/29/2023 12:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.354"|"m"|""|""|""|"13558485"|"Chlorophyll a- corrected"|"5.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-23-02"|"27.975629988"|"-82.68199"|"1558I"|"E1A2321207S"|"Sample"|"03/29/2023 12:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.354"|"m"|""|""|""|"13558486"|"Chlorophyll a- uncorrected"|"5.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-23-01"|"27.843569988"|"-82.59233"|"1558F"|"E5D2311222S"|"Sample"|"02/13/2023 12:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.302"|"m"|""|""|""|"13557382"|"Chlorophyll a- corrected"|"1.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-23-01"|"27.843569988"|"-82.59233"|"1558F"|"E5D2311222S"|"Sample"|"02/13/2023 12:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.302"|"m"|""|""|""|"13557383"|"Chlorophyll a- uncorrected"|"1.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-23-01"|"27.914209988"|"-82.66366"|"1558H"|"E3A2310922S"|"Sample"|"02/07/2023 09:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.309"|"m"|""|""|""|"13556912"|"Chlorophyll a- corrected"|"1.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-23-01"|"27.914209988"|"-82.66366"|"1558H"|"E3A2310922S"|"Sample"|"02/07/2023 09:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.309"|"m"|""|""|""|"13556913"|"Chlorophyll a- uncorrected"|"1.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-B-23-02"|"27.909539988"|"-82.65621"|"1558H"|"E3B2321137S"|"Sample"|"03/30/2023 11:37:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.32"|"m"|""|""|""|"13558698"|"Chlorophyll a- corrected"|"2.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-B-23-02"|"27.909539988"|"-82.65621"|"1558H"|"E3B2321137S"|"Sample"|"03/30/2023 11:37:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.32"|"m"|""|""|""|"13558699"|"Chlorophyll a- uncorrected"|"3.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-23-01"|"27.839799988"|"-82.59128"|"1558F"|"E5B2311242S"|"Sample"|"02/13/2023 12:42:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.31"|"m"|""|""|""|"13557394"|"Chlorophyll a- corrected"|"0.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-23-01"|"27.839799988"|"-82.59128"|"1558F"|"E5B2311242S"|"Sample"|"02/13/2023 12:42:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.31"|"m"|""|""|""|"13557395"|"Chlorophyll a- uncorrected"|"1.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-23-02"|"27.938149988"|"-82.71639"|"1558H"|"E2B2321126S"|"Sample"|"03/29/2023 11:26:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.328"|"m"|""|""|""|"13558461"|"Chlorophyll a- corrected"|"4.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-23-02"|"27.938149988"|"-82.71639"|"1558H"|"E2B2321126S"|"Sample"|"03/29/2023 11:26:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.328"|"m"|""|""|""|"13558462"|"Chlorophyll a- uncorrected"|"8.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-23-03"|"27.861439988"|"-82.59069"|"1558F"|"E5D2331022S"|"Sample"|"05/10/2023 10:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.327"|"m"|""|""|""|"13559900"|"Chlorophyll a- corrected"|"2.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-23-03"|"27.861439988"|"-82.59069"|"1558F"|"E5D2331022S"|"Sample"|"05/10/2023 10:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.327"|"m"|""|""|""|"13559901"|"Chlorophyll a- uncorrected"|"2.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-23-03"|"27.902759988"|"-82.61332"|"1558G"|"E4A2331151S"|"Sample"|"05/11/2023 11:51:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.299"|"m"|""|""|""|"13560110"|"Chlorophyll a- corrected"|"4.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-23-03"|"27.902759988"|"-82.61332"|"1558G"|"E4A2331151S"|"Sample"|"05/11/2023 11:51:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.299"|"m"|""|""|""|"13560111"|"Chlorophyll a- uncorrected"|"4.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-23-01"|"27.947969988"|"-82.69575"|"1558H"|"E2A2310846S"|"Sample"|"02/09/2023 08:46:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.314"|"m"|""|""|""|"13557119"|"Chlorophyll a- corrected"|"5.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-23-01"|"27.947969988"|"-82.69575"|"1558H"|"E2A2310846S"|"Sample"|"02/09/2023 08:46:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.314"|"m"|""|""|""|"13557120"|"Chlorophyll a- uncorrected"|"9.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-23-01"|"27.928739988"|"-82.64569"|"1558H"|"E3C2311029S"|"Sample"|"02/07/2023 10:29:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"13556936"|"Chlorophyll a- corrected"|"0.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-23-01"|"27.928739988"|"-82.64569"|"1558H"|"E3C2311029S"|"Sample"|"02/07/2023 10:29:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"13556937"|"Chlorophyll a- uncorrected"|"1.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-23-06"|"27.877979988"|"-82.59728"|"1558G"|"E4A2360928S"|"Sample"|"09/20/2023 09:28:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14389808"|"Chlorophyll a- uncorrected"|"10.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-23-04"|"27.994589988"|"-82.68259"|"1558I"|"E1B2341017S"|"Sample"|"06/14/2023 10:17:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14386300"|"Chlorophyll a- corrected"|"4.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-23-04"|"27.994589988"|"-82.68259"|"1558I"|"E1B2341017S"|"Sample"|"06/14/2023 10:17:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14386301"|"Chlorophyll a- uncorrected"|"6.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-23-04"|"27.971159988"|"-82.6828"|"1558I"|"E1A2341107S"|"Sample"|"06/14/2023 11:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14386336"|"Chlorophyll a- corrected"|"8.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-23-04"|"27.971159988"|"-82.6828"|"1558I"|"E1A2341107S"|"Sample"|"06/14/2023 11:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14386337"|"Chlorophyll a- uncorrected"|"11.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-23-04"|"27.850399988"|"-82.59674"|"1558F"|"E5A2341154S"|"Sample"|"06/27/2023 11:54:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14386833"|"Chlorophyll a- corrected"|"6.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-23-04"|"27.850399988"|"-82.59674"|"1558F"|"E5A2341154S"|"Sample"|"06/27/2023 11:54:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"14386834"|"Chlorophyll a- uncorrected"|"8.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
